[2026-05-20T13:43:06] server start port=8787 root=H:\FDTD outcome\struct\群论_struct
[2026-05-20T15:55:11] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:11] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:12] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:13] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:13] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:13] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:13] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:41] "GET / HTTP/1.1" 200 -
[2026-05-20T15:55:41] "GET /assets/css/base.css HTTP/1.1" 200 -
[2026-05-20T15:55:41] "GET /assets/css/shell.css HTTP/1.1" 200 -
[2026-05-20T15:55:41] "GET /assets/css/pages.css HTTP/1.1" 200 -

[2026-05-20T15:55:41] "GET /assets/js/app.js HTTP/1.1" 200 -
[2026-05-20T15:55:41] "GET /assets/css/components.css HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T15:55:42] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:42] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:43] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:43] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:43] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:43] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:43] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:43] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:44] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:44] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:44] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:44] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:44] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:44] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:45] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:45] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:45] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:45] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:45] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:45] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:46] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:46] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:46] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:46] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:46] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:46] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:47] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:48] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:49] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:50] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:50] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:50] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:50] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:55:50] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:50] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:55:51] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:55:51] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:55:51] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:56:17] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T15:56:21] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T15:56:21] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T15:56:25] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T15:56:25] "GET /api/v2/diagnostics/run/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T15:56:25] "GET /api/v2/diagnostics/quality?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 500 -
[2026-05-20T15:56:28] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T15:56:29] "GET /api/v2/mode-relay?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T15:56:32] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:56:40] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T15:56:40] "GET /api/v2/resources?page=1&page_size=120&query= HTTP/1.1" 200 -
[2026-05-20T15:56:40] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T15:57:38] "GET / HTTP/1.1" 200 -
[2026-05-20T15:57:39] "GET /assets/css/tokens.css HTTP/1.1" 200 -
[2026-05-20T15:57:39] "GET /assets/css/shell.css HTTP/1.1" 200 -
[2026-05-20T15:57:39] "GET /assets/css/base.css HTTP/1.1" 200 -
[2026-05-20T15:57:39] "GET /assets/css/components.css HTTP/1.1" 200 -
[2026-05-20T15:57:39] "GET /assets/css/pages.css HTTP/1.1" 200 -
[2026-05-20T15:57:39] "GET /assets/js/app.js HTTP/1.1" 200 -
[2026-05-20T15:57:40] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-20T15:57:40] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-20T15:57:40] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T15:57:40] "GET /api/v2/resources?page=1&page_size=120&query= HTTP/1.1" 200 -
[2026-05-20T15:57:41] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-20T15:57:41] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:41] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:41] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:41] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:41] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:42] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:42] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:43] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:43] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:44] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:44] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:44] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:44] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:44] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:45] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:45] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:45] "GET /api/v2/resources?page=1&page_size=120&query= HTTP/1.1" 200 -
[2026-05-20T15:57:46] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T15:57:46] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T15:57:47] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:47] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:47] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:47] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:47] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:48] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:48] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:48] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:48] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:48] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:48] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:49] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:50] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:50] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:50] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:50] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:50] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:50] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:51] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:51] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:51] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:51] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:51] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:51] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:52] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:52] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:52] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:52] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:52] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:52] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:53] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:53] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:53] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T15:57:53] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:53] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T15:57:53] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T15:57:54] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:57:54] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T15:58:28] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T15:58:28] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T15:58:32] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:02:00] "GET / HTTP/1.1" 200 -
[2026-05-20T16:02:00] "GET /assets/css/tokens.css HTTP/1.1" 200 -
[2026-05-20T16:02:00] "GET /assets/css/components.css HTTP/1.1" 200 -
[2026-05-20T16:02:00] "GET /assets/js/app.js HTTP/1.1" 200 -
[2026-05-20T16:02:00] "GET /assets/css/base.css HTTP/1.1" 200 -

[2026-05-20T16:02:00] "GET /assets/css/pages.css HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:02:01] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:01] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:02] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:02] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:02] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:02] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:02] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:02] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:03] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:03] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:03] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:03] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:03] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:04] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:04] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:04] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:04] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:04] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:05] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:06] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:06] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:06] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:06] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:06] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:06] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:07] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:08] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:08] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:08] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:08] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:08] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:08] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:09] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:09] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:09] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:09] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:09] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:09] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:10] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:10] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:10] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-20T16:02:10] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:10] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:02:10] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-20T16:02:11] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:11] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-20T16:02:21] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
